*Data are measured canopy height on 18 0.5 ha plots on a 5x5 m spacing
*Heights were measured with a measuring pole to 1500 cm using a clinometer to assess verticality
*Heights of exactly 1500 cm were scored as 1499 cm, canopy heights>1500 cm are coded 1500
*In 1999 9 plots were done, from 2000-2012 18 plots were censused
*See field protocol for details on exactly how measurements were made in the field
*Year,plot,Y_m,X_m,height_cm,Date,Comments
1999,A2,50,100,1500,25-Aug-99,  Not done in 1999
1999,A6,5,20,150,10-Aug-99,  Not done in 1999
1999,A6,5,25,150,10-Aug-99,  Not done in 1999
1999,A6,5,60,150,10-Aug-99,  Not done in 1999
1999,A6,10,20,150,10-Aug-99,  Not done in 1999
1999,A6,10,60,150,10-Aug-99,  Not done in 1999
1999,A6,15,15,150,10-Aug-99,  Not done in 1999
1999,A6,15,20,150,10-Aug-99,  Not done in 1999
1999,A6,15,65,150,10-Aug-99,  Not done in 1999
1999,A6,20,65,150,11-Aug-99,  Not done in 1999
1999,A6,25,75,150,11-Aug-99,  Not done in 1999
1999,A6,25,80,150,11-Aug-99,  Not done in 1999
1999,A6,30,85,150,11-Aug-99,  Not done in 1999
1999,A6,35,80,342,11-Aug-99,  Not done in 1999
1999,A6,15,60,376,10-Aug-99,  Not done in 1999
1999,A6,35,95,560,11-Aug-99,  Not done in 1999
1999,A6,10,55,667,10-Aug-99,  Not done in 1999
1999,A6,5,30,790,10-Aug-99,  Not done in 1999
1999,A6,25,5,834,11-Aug-99,  Not done in 1999
1999,A6,25,70,922,11-Aug-99,  Not done in 1999
1999,A6,20,20,954,11-Aug-99,  Not done in 1999
1999,A6,0,30,1164,10-Aug-99,  Not done in 1999
1999,A6,30,80,1320,11-Aug-99,  Not done in 1999
1999,A6,25,10,1338,11-Aug-99,  Not done in 1999
1999,A6,0,45,1404,10-Aug-99,  Not done in 1999
1999,A6,25,45,1410,11-Aug-99,  Not done in 1999
1999,A6,10,25,1455,10-Aug-99,  Not done in 1999
1999,A6,5,15,1474,10-Aug-99,  Not done in 1999
1999,A6,20,40,1480,11-Aug-99,  Not done in 1999
1999,A6,0,0,1500,10-Aug-99,  Not done in 1999
1999,A6,0,5,1500,10-Aug-99,  Not done in 1999
1999,A6,0,10,1500,10-Aug-99,  Not done in 1999
1999,A6,0,15,1500,10-Aug-99,  Not done in 1999
1999,A6,0,20,1500,10-Aug-99,  Not done in 1999
1999,A6,0,25,1500,10-Aug-99,  Not done in 1999
1999,A6,0,35,1500,10-Aug-99,  Not done in 1999
1999,A6,0,40,1500,10-Aug-99,  Not done in 1999
1999,A6,0,50,1500,10-Aug-99,  Not done in 1999
1999,A6,0,55,1500,10-Aug-99,  Not done in 1999
1999,A6,0,60,1500,10-Aug-99,  Not done in 1999
1999,A6,0,65,1500,10-Aug-99,  Not done in 1999
1999,A6,0,70,1500,10-Aug-99,  Not done in 1999
1999,A6,0,75,1500,10-Aug-99,  Not done in 1999
1999,A6,0,80,1500,10-Aug-99,  Not done in 1999
1999,A6,0,85,1500,10-Aug-99,  Not done in 1999
1999,A6,0,90,1500,10-Aug-99,  Not done in 1999
1999,A6,0,95,1500,10-Aug-99,  Not done in 1999
1999,A6,0,100,1500,10-Aug-99,  Not done in 1999
1999,A6,5,0,1500,10-Aug-99,  Not done in 1999
1999,A6,5,5,1500,10-Aug-99,  Not done in 1999
1999,A6,5,10,1500,10-Aug-99,  Not done in 1999
1999,A6,5,35,1500,10-Aug-99,  Not done in 1999
1999,A6,5,40,1500,10-Aug-99,  Not done in 1999
1999,A6,5,45,1500,10-Aug-99,  Not done in 1999
1999,A6,5,50,1500,10-Aug-99,  Not done in 1999
1999,A6,5,55,1500,10-Aug-99,  Not done in 1999
1999,A6,5,65,1500,10-Aug-99,  Not done in 1999
1999,A6,5,70,1500,10-Aug-99,  Not done in 1999
1999,A6,5,75,1500,10-Aug-99,  Not done in 1999
1999,A6,5,80,1500,10-Aug-99,  Not done in 1999
1999,A6,5,85,1500,10-Aug-99,  Not done in 1999
1999,A6,5,90,1500,10-Aug-99,  Not done in 1999
1999,A6,5,95,1500,10-Aug-99,  Not done in 1999
1999,A6,5,100,1500,10-Aug-99,  Not done in 1999
1999,A6,10,0,1500,10-Aug-99,  Not done in 1999
1999,A6,10,5,1500,10-Aug-99,  Not done in 1999
1999,A6,10,10,1500,10-Aug-99,  Not done in 1999
1999,A6,10,15,1500,10-Aug-99,  Not done in 1999
1999,A6,10,30,1500,10-Aug-99,  Not done in 1999
1999,A6,10,35,1500,10-Aug-99,  Not done in 1999
1999,A6,10,40,1500,10-Aug-99,  Not done in 1999
1999,A6,10,45,1500,10-Aug-99,  Not done in 1999
1999,A6,10,50,1500,10-Aug-99,  Not done in 1999
1999,A6,10,65,1500,10-Aug-99,  Not done in 1999
1999,A6,10,70,1500,10-Aug-99,  Not done in 1999
1999,A6,10,75,1500,10-Aug-99,  Not done in 1999
1999,A6,10,80,1500,10-Aug-99,  Not done in 1999
1999,A6,10,85,1500,10-Aug-99,  Not done in 1999
1999,A6,10,90,1500,10-Aug-99,  Not done in 1999
1999,A6,10,95,1500,10-Aug-99,  Not done in 1999
1999,A6,10,100,1500,10-Aug-99,  Not done in 1999
1999,A6,15,0,1500,10-Aug-99,  Not done in 1999
1999,A6,15,5,1500,10-Aug-99,  Not done in 1999
1999,A6,15,10,1500,10-Aug-99,  Not done in 1999
1999,A6,15,25,1500,10-Aug-99,  Not done in 1999
1999,A6,15,30,1500,10-Aug-99,  Not done in 1999
1999,A6,15,35,1500,10-Aug-99,  Not done in 1999
1999,A6,15,40,1500,10-Aug-99,  Not done in 1999
1999,A6,15,45,1500,10-Aug-99,  Not done in 1999
1999,A6,15,50,1500,10-Aug-99,  Not done in 1999
1999,A6,15,55,1500,10-Aug-99,  Not done in 1999
1999,A6,15,70,1500,10-Aug-99,  Not done in 1999
1999,A6,15,75,1500,10-Aug-99,  Not done in 1999
1999,A6,15,80,1500,10-Aug-99,  Not done in 1999
1999,A6,15,85,1500,10-Aug-99,  Not done in 1999
1999,A6,15,90,1500,10-Aug-99,  Not done in 1999
1999,A6,15,95,1500,10-Aug-99,  Not done in 1999
1999,A6,15,100,1500,10-Aug-99,  Not done in 1999
1999,A6,20,0,1500,11-Aug-99,  Not done in 1999
1999,A6,20,5,1500,11-Aug-99,  Not done in 1999
1999,A6,20,10,1500,11-Aug-99,  Not done in 1999
1999,A6,20,15,1500,11-Aug-99,  Not done in 1999
1999,A6,20,25,1500,11-Aug-99,  Not done in 1999
1999,A6,20,30,1500,11-Aug-99,  Not done in 1999
1999,A6,20,35,1500,11-Aug-99,  Not done in 1999
1999,A6,20,45,1500,11-Aug-99,  Not done in 1999
1999,A6,20,50,1500,11-Aug-99,  Not done in 1999
1999,A6,20,55,1500,11-Aug-99,  Not done in 1999
1999,A6,20,60,1500,11-Aug-99,  Not done in 1999
1999,A6,20,70,1500,11-Aug-99,  Not done in 1999
1999,A6,20,75,1500,11-Aug-99,  Not done in 1999
1999,A6,20,80,1500,11-Aug-99,  Not done in 1999
1999,A6,20,85,1500,11-Aug-99,  Not done in 1999
1999,A6,20,90,1500,11-Aug-99,  Not done in 1999
1999,A6,20,95,1500,11-Aug-99,  Not done in 1999
1999,A6,20,100,1500,11-Aug-99,  Not done in 1999
1999,A6,25,0,1500,11-Aug-99,  Not done in 1999
1999,A6,25,15,1500,11-Aug-99,  Not done in 1999
1999,A6,25,20,1500,11-Aug-99,  Not done in 1999
1999,A6,25,25,1500,11-Aug-99,  Not done in 1999
1999,A6,25,30,1500,11-Aug-99,  Not done in 1999
1999,A6,25,35,1500,11-Aug-99,  Not done in 1999
1999,A6,25,40,1500,11-Aug-99,  Not done in 1999
1999,A6,25,50,1500,11-Aug-99,  Not done in 1999
1999,A6,25,55,1500,11-Aug-99,  Not done in 1999
1999,A6,25,60,1500,11-Aug-99,  Not done in 1999
1999,A6,25,65,1500,11-Aug-99,  Not done in 1999
1999,A6,25,85,1500,11-Aug-99,  Not done in 1999
1999,A6,25,90,1500,11-Aug-99,  Not done in 1999
1999,A6,25,95,1500,11-Aug-99,  Not done in 1999
1999,A6,25,100,1500,11-Aug-99,  Not done in 1999
1999,A6,30,0,1500,11-Aug-99,  Not done in 1999
1999,A6,30,5,1500,11-Aug-99,  Not done in 1999
1999,A6,30,10,1500,11-Aug-99,  Not done in 1999
1999,A6,30,15,1500,11-Aug-99,  Not done in 1999
1999,A6,30,20,1500,11-Aug-99,  Not done in 1999
1999,A6,30,25,1500,11-Aug-99,  Not done in 1999
1999,A6,30,30,1500,11-Aug-99,  Not done in 1999
1999,A6,30,35,1500,11-Aug-99,  Not done in 1999
1999,A6,30,40,1500,11-Aug-99,  Not done in 1999
1999,A6,30,45,1500,11-Aug-99,  Not done in 1999
1999,A6,30,50,1500,11-Aug-99,  Not done in 1999
1999,A6,30,55,1500,11-Aug-99,  Not done in 1999
1999,A6,30,60,1500,11-Aug-99,  Not done in 1999
1999,A6,30,65,1500,11-Aug-99,  Not done in 1999
1999,A6,30,70,1500,11-Aug-99,  Not done in 1999
1999,A6,30,75,1500,11-Aug-99,  Not done in 1999
1999,A6,30,90,1500,11-Aug-99,  Not done in 1999
1999,A6,30,95,1500,11-Aug-99,  Not done in 1999
1999,A6,30,100,1500,11-Aug-99,  Not done in 1999
1999,A6,35,0,1500,11-Aug-99,  Not done in 1999
1999,A6,35,5,1500,11-Aug-99,  Not done in 1999
1999,A6,35,10,1500,11-Aug-99,  Not done in 1999
1999,A6,35,15,1500,11-Aug-99,  Not done in 1999
1999,A6,35,20,1500,11-Aug-99,  Not done in 1999
1999,A6,35,25,1500,11-Aug-99,  Not done in 1999
1999,A6,35,30,1500,11-Aug-99,  Not done in 1999
1999,A6,35,35,1500,11-Aug-99,  Not done in 1999
1999,A6,35,40,1500,11-Aug-99,  Not done in 1999
1999,A6,35,45,1500,11-Aug-99,  Not done in 1999
1999,A6,35,50,1500,11-Aug-99,  Not done in 1999
1999,A6,35,55,1500,11-Aug-99,  Not done in 1999
1999,A6,35,60,1500,11-Aug-99,  Not done in 1999
1999,A6,35,65,1500,11-Aug-99,  Not done in 1999
1999,A6,35,70,1500,11-Aug-99,  Not done in 1999
1999,A6,35,75,1500,11-Aug-99,  Not done in 1999
1999,A6,35,85,1500,11-Aug-99,  Not done in 1999
1999,A6,35,90,1500,11-Aug-99,  Not done in 1999
1999,A6,35,100,1500,11-Aug-99,  Not done in 1999
1999,A6,40,0,1500,11-Aug-99,  Not done in 1999
1999,A6,40,5,1500,11-Aug-99,  Not done in 1999
1999,A6,40,10,1500,11-Aug-99,  Not done in 1999
1999,A6,40,15,1500,11-Aug-99,  Not done in 1999
1999,A6,40,20,1500,11-Aug-99,  Not done in 1999
1999,A6,40,25,1500,11-Aug-99,  Not done in 1999
1999,A6,40,30,1500,11-Aug-99,  Not done in 1999
1999,A6,40,35,1500,11-Aug-99,  Not done in 1999
1999,A6,40,40,1500,11-Aug-99,  Not done in 1999
1999,A6,40,45,1500,11-Aug-99,  Not done in 1999
1999,A6,40,50,1500,11-Aug-99,  Not done in 1999
1999,A6,40,55,1500,11-Aug-99,  Not done in 1999
1999,A6,40,60,1500,11-Aug-99,  Not done in 1999
1999,A6,40,65,1500,11-Aug-99,  Not done in 1999
1999,A6,40,70,1500,11-Aug-99,  Not done in 1999
1999,A6,40,75,1500,11-Aug-99,  Not done in 1999
1999,A6,40,80,1500,11-Aug-99,  Not done in 1999
1999,A6,40,85,1500,11-Aug-99,  Not done in 1999
1999,A6,40,90,1500,11-Aug-99,  Not done in 1999
1999,A6,40,95,1500,11-Aug-99,  Not done in 1999
1999,A6,40,100,1500,11-Aug-99,  Not done in 1999
1999,A6,45,0,1500,11-Aug-99,  Not done in 1999
1999,A6,45,5,1500,11-Aug-99,  Not done in 1999
1999,A6,45,10,1500,11-Aug-99,  Not done in 1999
1999,A6,45,15,1500,11-Aug-99,  Not done in 1999
1999,A6,45,20,1500,11-Aug-99,  Not done in 1999
1999,A6,45,25,1500,11-Aug-99,  Not done in 1999
1999,A6,45,30,1500,11-Aug-99,  Not done in 1999
1999,A6,45,35,1500,11-Aug-99,  Not done in 1999
1999,A6,45,40,1500,11-Aug-99,  Not done in 1999
1999,A6,45,45,1500,11-Aug-99,  Not done in 1999
1999,A6,45,50,1500,11-Aug-99,  Not done in 1999
1999,A6,45,55,1500,11-Aug-99,  Not done in 1999
1999,A6,45,60,1500,11-Aug-99,  Not done in 1999
1999,A6,45,65,1500,11-Aug-99,  Not done in 1999
1999,A6,45,70,1500,11-Aug-99,  Not done in 1999
1999,A6,45,75,1500,11-Aug-99,  Not done in 1999
1999,A6,45,80,1500,11-Aug-99,  Not done in 1999
1999,A6,45,85,1500,11-Aug-99,  Not done in 1999
1999,A6,45,90,1500,11-Aug-99,  Not done in 1999
1999,A6,45,95,1500,11-Aug-99,  Not done in 1999
1999,A6,45,100,1500,11-Aug-99,  Not done in 1999
1999,A6,50,0,1500,11-Aug-99,  Not done in 1999
1999,A6,50,5,1500,11-Aug-99,  Not done in 1999
1999,A6,50,10,1500,11-Aug-99,  Not done in 1999
1999,A6,50,15,1500,11-Aug-99,  Not done in 1999
1999,A6,50,20,1500,11-Aug-99,  Not done in 1999
1999,A6,50,25,1500,11-Aug-99,  Not done in 1999
1999,A6,50,30,1500,11-Aug-99,  Not done in 1999
1999,A6,50,35,1500,11-Aug-99,  Not done in 1999
1999,A6,50,40,1500,11-Aug-99,  Not done in 1999
1999,A6,50,45,1500,11-Aug-99,  Not done in 1999
1999,A6,50,50,1500,11-Aug-99,  Not done in 1999
1999,A6,50,55,1500,11-Aug-99,  Not done in 1999
1999,A6,50,60,1500,11-Aug-99,  Not done in 1999
1999,A6,50,65,1500,11-Aug-99,  Not done in 1999
1999,A6,50,70,1500,11-Aug-99,  Not done in 1999
1999,A6,50,75,1500,11-Aug-99,  Not done in 1999
1999,A6,50,80,1500,11-Aug-99,  Not done in 1999
1999,A6,50,85,1500,11-Aug-99,  Not done in 1999
1999,A6,50,90,1500,11-Aug-99,  Not done in 1999
1999,A6,50,95,1500,11-Aug-99,  Not done in 1999
1999,A6,50,100,1500,11-Aug-99,  Not done in 1999
1999,L1,10,75,150,20-Jul-99,  Not done in 1999
1999,L1,15,45,150,20-Jul-99,  Not done in 1999
1999,L1,15,50,150,20-Jul-99,  Not done in 1999
1999,L1,15,60,150,20-Jul-99,  Not done in 1999
1999,L1,20,50,150,20-Jul-99,  Not done in 1999
1999,L1,20,65,150,20-Jul-99,  Not done in 1999
1999,L1,30,65,150,20-Jul-99,  Not done in 1999
1999,L1,50,50,150,22-Jul-99,  Not done in 1999
1999,L1,50,70,150,22-Jul-99,  Not done in 1999
1999,L1,45,70,194,22-Jul-99,  Not done in 1999
1999,L1,40,65,212,22-Jul-99,  Not done in 1999
1999,L1,25,65,234,20-Jul-99,  Not done in 1999
1999,L1,15,55,262,20-Jul-99,  Not done in 1999
1999,L1,10,55,285,20-Jul-99,  Not done in 1999
1999,L1,45,75,310,22-Jul-99,  Not done in 1999
1999,L1,20,55,320,20-Jul-99,  Not done in 1999
1999,L1,40,80,332,22-Jul-99,  Not done in 1999
1999,L1,20,60,345,20-Jul-99,  Not done in 1999
1999,L1,25,70,364,20-Jul-99,  Not done in 1999
1999,L1,50,45,367,22-Jul-99,  Not done in 1999
1999,L1,25,60,368,20-Jul-99,  Not done in 1999
1999,L1,30,70,400,20-Jul-99,  Not done in 1999
1999,L1,35,75,410,20-Jul-99,  Not done in 1999
1999,L1,35,70,416,20-Jul-99,  Not done in 1999
1999,L1,25,75,447,20-Jul-99,  Not done in 1999
1999,L1,30,75,485,20-Jul-99,  Not done in 1999
1999,L1,5,5,497,20-Jul-99,  Not done in 1999
1999,L1,5,55,586,20-Jul-99,  Not done in 1999
1999,L1,10,60,587,20-Jul-99,  Not done in 1999
1999,L1,50,75,595,22-Jul-99,  Not done in 1999
1999,L1,10,20,601,20-Jul-99,  Not done in 1999
1999,L1,40,50,607,22-Jul-99,  Not done in 1999
1999,L1,35,65,622,20-Jul-99,  Not done in 1999
1999,L1,10,90,647,20-Jul-99,  Not done in 1999
1999,L1,10,95,665,20-Jul-99,  Not done in 1999
1999,L1,50,40,677,22-Jul-99,  Not done in 1999
1999,L1,40,70,705,22-Jul-99,  Not done in 1999
1999,L1,5,75,740,20-Jul-99,  Not done in 1999
1999,L1,50,80,750,22-Jul-99,  Not done in 1999
1999,L1,25,55,753,20-Jul-99,  Not done in 1999
1999,L1,10,25,765,20-Jul-99,  Not done in 1999
1999,L1,40,75,812,22-Jul-99,  Not done in 1999
1999,L1,5,20,820,20-Jul-99,  Not done in 1999
1999,L1,15,65,820,20-Jul-99,  Not done in 1999
1999,L1,15,70,827,20-Jul-99,  Not done in 1999
1999,L1,5,60,835,20-Jul-99,  Not done in 1999
1999,L1,35,80,876,20-Jul-99,  Not done in 1999
1999,L1,45,80,911,22-Jul-99,  Not done in 1999
1999,L1,20,70,965,20-Jul-99,  Not done in 1999
1999,L1,30,0,1010,20-Jul-99,  Not done in 1999
1999,L1,0,50,1022,20-Jul-99,  Not done in 1999
1999,L1,50,90,1037,22-Jul-99,  Not done in 1999
1999,L1,5,85,1094,20-Jul-99,  Not done in 1999
1999,L1,25,90,1115,20-Jul-99,  Not done in 1999
1999,L1,10,40,1126,20-Jul-99,  Not done in 1999
1999,L1,5,35,1182,20-Jul-99,  Not done in 1999
1999,L1,15,25,1208,20-Jul-99,  Not done in 1999
1999,L1,5,80,1234,20-Jul-99,  Not done in 1999
1999,L1,20,0,1254,20-Jul-99,  Not done in 1999
1999,L1,0,0,1267,20-Jul-99,  Not done in 1999
1999,L1,10,85,1283,20-Jul-99,  Not done in 1999
1999,L1,30,55,1310,20-Jul-99,  Not done in 1999
1999,L1,10,65,1360,20-Jul-99,  Not done in 1999
1999,L1,5,45,1415,20-Jul-99,  Not done in 1999
1999,L1,0,55,1416,20-Jul-99,  Not done in 1999
1999,L1,0,5,1500,20-Jul-99,  Not done in 1999
1999,L1,0,10,1500,20-Jul-99,  Not done in 1999
1999,L1,0,15,1500,20-Jul-99,  Not done in 1999
1999,L1,0,20,1500,20-Jul-99,  Not done in 1999
1999,L1,0,25,1500,20-Jul-99,  Not done in 1999
1999,L1,0,30,1500,20-Jul-99,  Not done in 1999
1999,L1,0,35,1500,20-Jul-99,  Not done in 1999
1999,L1,0,40,1500,20-Jul-99,  Not done in 1999
1999,L1,0,45,1500,20-Jul-99,  Not done in 1999
1999,L1,0,60,1500,20-Jul-99,  Not done in 1999
1999,L1,0,65,1500,20-Jul-99,  Not done in 1999
1999,L1,0,70,1500,20-Jul-99,  Not done in 1999
1999,L1,0,75,1500,20-Jul-99,  Not done in 1999
1999,L1,0,80,1500,20-Jul-99,  Not done in 1999
1999,L1,0,85,1500,20-Jul-99,  Not done in 1999
1999,L1,0,90,1500,20-Jul-99,  Not done in 1999
1999,L1,0,95,1500,20-Jul-99,  Not done in 1999
1999,L1,0,100,1500,20-Jul-99,  Not done in 1999
1999,L1,5,0,1500,20-Jul-99,  Not done in 1999
1999,L1,5,10,1500,20-Jul-99,  Not done in 1999
1999,L1,5,15,1500,20-Jul-99,  Not done in 1999
1999,L1,5,25,1500,20-Jul-99,  Not done in 1999
1999,L1,5,30,1500,20-Jul-99,  Not done in 1999
1999,L1,5,40,1500,20-Jul-99,  Not done in 1999
1999,L1,5,50,1500,20-Jul-99,  Not done in 1999
1999,L1,5,65,1500,20-Jul-99,  Not done in 1999
1999,L1,5,70,1500,20-Jul-99,  Not done in 1999
1999,L1,5,90,1500,20-Jul-99,  Not done in 1999
1999,L1,5,95,1500,20-Jul-99,  Not done in 1999
1999,L1,5,100,1500,20-Jul-99,  Not done in 1999
1999,L1,10,0,1500,20-Jul-99,  Not done in 1999
1999,L1,10,5,1500,20-Jul-99,  Not done in 1999
1999,L1,10,10,1500,20-Jul-99,  Not done in 1999
1999,L1,10,15,1500,20-Jul-99,  Not done in 1999
1999,L1,10,30,1500,20-Jul-99,  Not done in 1999
1999,L1,10,35,1500,20-Jul-99,  Not done in 1999
1999,L1,10,45,1500,20-Jul-99,  Not done in 1999
1999,L1,10,50,1500,20-Jul-99,  Not done in 1999
1999,L1,10,70,1500,20-Jul-99,  Not done in 1999
1999,L1,10,80,1500,20-Jul-99,  Not done in 1999
1999,L1,10,100,1500,20-Jul-99,  Not done in 1999
1999,L1,15,0,1500,20-Jul-99,  Not done in 1999
1999,L1,15,5,1500,20-Jul-99,  Not done in 1999
1999,L1,15,10,1500,20-Jul-99,  Not done in 1999
1999,L1,15,15,1500,20-Jul-99,  Not done in 1999
1999,L1,15,20,1500,20-Jul-99,  Not done in 1999
1999,L1,15,30,1500,20-Jul-99,  Not done in 1999
1999,L1,15,35,1500,20-Jul-99,  Not done in 1999
1999,L1,15,40,1500,20-Jul-99,  Not done in 1999
1999,L1,15,75,1500,20-Jul-99,  Not done in 1999
1999,L1,15,80,1500,20-Jul-99,  Not done in 1999
1999,L1,15,85,1500,20-Jul-99,  Not done in 1999
1999,L1,15,90,1500,20-Jul-99,  Not done in 1999
1999,L1,15,95,1500,20-Jul-99,  Not done in 1999
1999,L1,15,100,1500,20-Jul-99,  Not done in 1999
1999,L1,20,5,1500,20-Jul-99,  Not done in 1999
1999,L1,20,10,1500,20-Jul-99,  Not done in 1999
1999,L1,20,15,1500,20-Jul-99,  Not done in 1999
1999,L1,20,20,1500,20-Jul-99,  Not done in 1999
1999,L1,20,25,1500,20-Jul-99,  Not done in 1999
1999,L1,20,30,1500,20-Jul-99,  Not done in 1999
1999,L1,20,35,1500,20-Jul-99,  Not done in 1999
1999,L1,20,40,1500,20-Jul-99,  Not done in 1999
1999,L1,20,45,1500,20-Jul-99,  Not done in 1999
1999,L1,20,75,1500,20-Jul-99,  Not done in 1999
1999,L1,20,80,1500,20-Jul-99,  Not done in 1999
1999,L1,20,85,1500,20-Jul-99,  Not done in 1999
1999,L1,20,90,1500,20-Jul-99,  Not done in 1999
1999,L1,20,95,1500,20-Jul-99,  Not done in 1999
1999,L1,20,100,1500,20-Jul-99,  Not done in 1999
1999,L1,25,0,1500,20-Jul-99,  Not done in 1999
1999,L1,25,5,1500,20-Jul-99,  Not done in 1999
1999,L1,25,10,1500,20-Jul-99,  Not done in 1999
1999,L1,25,15,1500,20-Jul-99,  Not done in 1999
1999,L1,25,20,1500,20-Jul-99,  Not done in 1999
1999,L1,25,25,1500,20-Jul-99,  Not done in 1999
1999,L1,25,30,1500,20-Jul-99,  Not done in 1999
1999,L1,25,35,1500,20-Jul-99,  Not done in 1999
1999,L1,25,40,1500,20-Jul-99,  Not done in 1999
1999,L1,25,45,1500,20-Jul-99,  Not done in 1999
1999,L1,25,50,1500,20-Jul-99,  Not done in 1999
1999,L1,25,80,1500,20-Jul-99,  Not done in 1999
1999,L1,25,85,1500,20-Jul-99,  Not done in 1999
1999,L1,25,95,1500,20-Jul-99,  Not done in 1999
1999,L1,25,100,1500,20-Jul-99,  Not done in 1999
1999,L1,30,5,1500,20-Jul-99,  Not done in 1999
1999,L1,30,10,1500,20-Jul-99,  Not done in 1999
1999,L1,30,15,1500,20-Jul-99,  Not done in 1999
1999,L1,30,20,1500,20-Jul-99,  Not done in 1999
1999,L1,30,25,1500,20-Jul-99,  Not done in 1999
1999,L1,30,30,1500,20-Jul-99,  Not done in 1999
1999,L1,30,35,1500,20-Jul-99,  Not done in 1999
1999,L1,30,40,1500,20-Jul-99,  Not done in 1999
1999,L1,30,45,1500,20-Jul-99,  Not done in 1999
1999,L1,30,50,1500,20-Jul-99,  Not done in 1999
1999,L1,30,60,1500,20-Jul-99,  Not done in 1999
1999,L1,30,80,1500,20-Jul-99,  Not done in 1999
1999,L1,30,85,1500,20-Jul-99,  Not done in 1999
1999,L1,30,90,1500,20-Jul-99,  Not done in 1999
1999,L1,30,95,1500,20-Jul-99,  Not done in 1999
1999,L1,30,100,1500,20-Jul-99,  Not done in 1999
1999,L1,35,0,1500,20-Jul-99,  Not done in 1999
1999,L1,35,5,1500,20-Jul-99,  Not done in 1999
1999,L1,35,10,1500,20-Jul-99,  Not done in 1999
1999,L1,35,15,1500,20-Jul-99,  Not done in 1999
1999,L1,35,20,1500,20-Jul-99,  Not done in 1999
1999,L1,35,25,1500,20-Jul-99,  Not done in 1999
1999,L1,35,30,1500,20-Jul-99,  Not done in 1999
1999,L1,35,35,1500,20-Jul-99,  Not done in 1999
1999,L1,35,40,1500,20-Jul-99,  Not done in 1999
1999,L1,35,45,1500,20-Jul-99,  Not done in 1999
1999,L1,35,50,1500,20-Jul-99,  Not done in 1999
1999,L1,35,55,1500,20-Jul-99,  Not done in 1999
1999,L1,35,60,1500,20-Jul-99,  Not done in 1999
1999,L1,35,85,1500,20-Jul-99,  Not done in 1999
1999,L1,35,90,1500,20-Jul-99,  Not done in 1999
1999,L1,35,95,1500,20-Jul-99,  Not done in 1999
1999,L1,35,100,1500,20-Jul-99,  Not done in 1999
1999,L1,40,0,1500,22-Jul-99,  Not done in 1999
1999,L1,40,5,1500,22-Jul-99,  Not done in 1999
1999,L1,40,10,1500,22-Jul-99,  Not done in 1999
1999,L1,40,15,1500,22-Jul-99,  Not done in 1999
1999,L1,40,20,1500,22-Jul-99,  Not done in 1999
1999,L1,40,25,1500,22-Jul-99,  Not done in 1999
1999,L1,40,30,1500,22-Jul-99,  Not done in 1999
1999,L1,40,35,1500,22-Jul-99,  Not done in 1999
1999,L1,40,40,1500,22-Jul-99,  Not done in 1999
1999,L1,40,45,1500,22-Jul-99,  Not done in 1999
1999,L1,40,55,1500,22-Jul-99,  Not done in 1999
1999,L1,40,60,1500,22-Jul-99,  Not done in 1999
1999,L1,40,85,1500,22-Jul-99,  Not done in 1999
1999,L1,40,90,1500,22-Jul-99,  Not done in 1999
1999,L1,40,95,1500,22-Jul-99,  Not done in 1999
1999,L1,40,100,1500,22-Jul-99,  Not done in 1999
1999,L1,45,0,1500,22-Jul-99,  Not done in 1999
1999,L1,45,5,1500,22-Jul-99,  Not done in 1999
1999,L1,45,10,1500,22-Jul-99,  Not done in 1999
1999,L1,45,15,1500,22-Jul-99,  Not done in 1999
1999,L1,45,20,1500,22-Jul-99,  Not done in 1999
1999,L1,45,25,1500,22-Jul-99,  Not done in 1999
1999,L1,45,30,1500,22-Jul-99,  Not done in 1999
1999,L1,45,35,1500,22-Jul-99,  Not done in 1999
1999,L1,45,40,1500,22-Jul-99,  Not done in 1999
1999,L1,45,45,1500,22-Jul-99,  Not done in 1999
1999,L1,45,50,1500,22-Jul-99,  Not done in 1999
1999,L1,45,55,1500,22-Jul-99,  Not done in 1999
1999,L1,45,60,1500,22-Jul-99,  Not done in 1999
1999,L1,45,65,1500,22-Jul-99,  Not done in 1999
1999,L1,45,85,1500,22-Jul-99,  Not done in 1999
1999,L1,45,90,1500,22-Jul-99,  Not done in 1999
1999,L1,45,95,1500,22-Jul-99,  Not done in 1999
1999,L1,45,100,1500,22-Jul-99,  Not done in 1999
1999,L1,50,0,1500,22-Jul-99,  Not done in 1999
1999,L1,50,5,1500,22-Jul-99,  Not done in 1999
1999,L1,50,10,1500,22-Jul-99,  Not done in 1999
1999,L1,50,15,1500,22-Jul-99,  Not done in 1999
1999,L1,50,20,1500,22-Jul-99,  Not done in 1999
1999,L1,50,25,1500,22-Jul-99,  Not done in 1999
1999,L1,50,30,1500,22-Jul-99,  Not done in 1999
1999,L1,50,35,1500,22-Jul-99,  Not done in 1999
1999,L1,50,55,1500,22-Jul-99,  Not done in 1999
1999,L1,50,60,1500,22-Jul-99,  Not done in 1999
1999,L1,50,65,1500,22-Jul-99,  Not done in 1999
1999,L1,50,85,1500,22-Jul-99,  Not done in 1999
1999,L1,50,95,1500,22-Jul-99,  Not done in 1999
